org_name,org_uuid,arr_ind,current_arr,current_vm_arr,vm_ccy,current_vm_arr_eu,vm_de_ccy,current_vm_arr_total,vm_ccy_total,ccy_bins,arr_per_vm,ccy_pc_perc,ccy_android_perc,ccy_mac_perc,ccy_ios_perc,win_ccy,mac_ccy,android_ccy,ios_ccy
Telstra,1f7ce0b6ce9f405cad8ed06910b1552b,True,21600,21600,10,0.0,0,21600.0,10,2:10-24,2160.0,0.968680865,1.81e-05,0.031301017,0.0,9.68680865,0.31301017,0.000181,0.0
Salesforce.com - WaveBuilder,4a1a379819fa44ea8ab55bda8019b61f,True,21585,21585,40,0.0,0,21585.0,40,3:25-49,539.625,0.954634922,0.0,0.045365078,0.0,38.18539688,1.8146031200000001,0.0,0.0
GrandVision,e4785ed1a2c047f6aa4b9459ef760551,True,29857,0,0,21455.98,12,21455.98,12,2:10-24,1787.998333,0.99836174,2.58e-05,0.0,0.0,11.98034088,0.0,0.0003096,0.0
Blend Labs,94befe0ff7c44062841eadcac05e5e8a,True,28659,21240,10,0.0,0,21240.0,10,2:10-24,2124.0,0.931348283,0.01659121,0.017353502,0.034707005,9.31348283,0.17353501999999998,0.16591209999999998,0.34707005
Generali Business Solutions,9b60a70239654dc4b882b5e46c1f73af,True,108783,0,0,21000.06,10,21000.06,10,2:10-24,2100.006,0.914985082,0.001072493,0.071028206,0.012914219,9.14985082,0.7102820599999999,0.01072493,0.12914219
Progrexion ASG Inc.,b16a916e29da4eeaaf53459217fb6233,True,31800,21000,10,0.0,0,21000.0,10,2:10-24,2100.0,0.256330118,0.396825784,0.346844097,0.0,2.56330118,3.46844097,3.96825784,0.0
Sentry Insurance,528742b05edb4f76a58d7bdab18a7ff5,True,49278,20952,15,0.0,0,20952.0,15,2:10-24,1396.8,0.922839876,0.019520508,0.040347731,0.017291885,13.84259814,0.605215965,0.29280762,0.259378275
Score Media and Gaming Inc,c224828ebf034744ae03fdd33efab972,True,105528,20880,15,0.0,0,20880.0,15,2:10-24,1392.0,0.060038215,0.431712017,0.039096136,0.469153628,0.900573225,0.58644204,6.475680255,7.03730442
Fabric,c72a468d80a54c098f3eca9e58744bd0,True,20880,20880,10,0.0,0,20880.0,10,2:10-24,2088.0,0.453512893,0.0,0.546487107,0.0,4.53512893,5.46487107,0.0,0.0
IHG,5cb3a298619e451c8420912b7b11f476,True,51960,20880,10,0.0,0,20880.0,10,2:10-24,2088.0,0.01309583,0.002868157,0.0,0.984036013,0.1309583,0.0,0.02868157,9.84036013
"LogRhythm, Inc.",14494817eb9e4394a51a771f086db2f6,True,26052,20880,18,0.0,0,20880.0,18,2:10-24,1160.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
Zaxby's,d2fc3979e7a04e5f9058bf35a48c420e,True,78480,20880,15,0.0,0,20880.0,15,2:10-24,1392.0,0.368120468,0.570431806,0.061447738,0.0,5.52180702,0.92171607,8.55647709,0.0
WGU,2f0e9d379c344d9288d8717129d239d5,True,56880,20880,10,0.0,0,20880.0,10,2:10-24,2088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
predictive-index,054f3371f0774b28b0b1e9ac22cbe060,True,20880,20880,10,0.0,0,20880.0,10,2:10-24,2088.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
LightspeedHQ,fc0b8b9a6ed445a5bf85fc7a5c4960f1,True,24480,20880,10,0.0,0,20880.0,10,2:10-24,2088.0,0.982685095,0.0,0.0,0.017314905,9.82685095,0.0,0.0,0.17314904999999997
1010data,8a6a62d6e9044c85b60418211262efdf,True,20549,20549,10,0.0,0,20549.0,10,2:10-24,2054.9,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Xcel_QA,c7969a273f7c46098947f601116f32a0,True,50920,20462,10,0.0,0,20462.0,10,2:10-24,2046.2,0.437646045,0.228441379,0.0,0.333912574,4.37646045,0.0,2.28441379,3.33912574
Accenture,6253b23d7cc44ae49108c1f3cbbc37a3,True,20400,20400,10,0.0,0,20400.0,10,2:10-24,2040.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
IBM,2395c6862f334b569d37ccfb356524ab,True,20394,20394,10,0.0,0,20394.0,10,2:10-24,2039.4,0.448621377,0.0,0.551378623,0.0,4.48621377,5.513786229999999,0.0,0.0
LifeWay Christian Resources,a6350128059841ae9f0c4fa5d7095598,True,29976,20300,20,0.0,0,20300.0,20,2:10-24,1015.0,0.789074023,0.001101135,0.186510971,0.023313871,15.78148046,3.73021942,0.0220227,0.46627742
Discount Tire Co.,f0e8e4cd5c5a4cf2a757a9fddedd8eaf,True,20261,20261,10,0.0,0,20261.0,10,2:10-24,2026.1,0.884167286,0.035675875,0.072141155,0.008015684,8.841672860000001,0.72141155,0.35675875,0.08015684000000001
Salesforce - Krux,5ec52218349244bb945afd3500625e91,True,24436,20236,15,0.0,0,20236.0,15,2:10-24,1349.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accenture Internal,17bda53ff02f4a37b80cd6557067a41c,True,117360,20160,21,0.0,0,20160.0,21,2:10-24,960.0,0.371609582,0.026125727,0.602264691,0.0,7.803801222,12.647558511,0.548640267,0.0
Sherwin Williams,27bb5345e4ea46ec9fe2b9b90c71a1c5,True,81236,20156,10,0.0,0,20156.0,10,2:10-24,2015.6,0.207743354,0.007275408,0.753581989,0.03139925,2.07743354,7.535819889999999,0.07275408,0.31399249999999995
IBM,6079e2c15d5c4a5b92397fec1827476c,True,20056,20056,10,0.0,0,20056.0,10,2:10-24,2005.6,0.0,0.078452727,0.0,0.921547273,0.0,0.0,0.78452727,9.21547273
BOQ,94eda36007754668883aadd5800fd73f,True,135120,19920,10,0.0,0,19920.0,10,2:10-24,1992.0,0.006781845,0.689258064,0.0,0.303960091,0.06781845,0.0,6.89258064,3.03960091
Vizient,c6dc9f55a9aa4339946c031f64b921fc,True,50100,19800,10,0.0,0,19800.0,10,2:10-24,1980.0,0.655066056,0.112203179,0.0,0.232730765,6.55066056,0.0,1.12203179,2.32730765
IBM Watson Health,069621c0a3b44cb1abe498f4d102bb65,True,19800,19800,10,0.0,0,19800.0,10,2:10-24,1980.0,0.204183564,0.258893992,0.226700587,0.310221856,2.04183564,2.26700587,2.58893992,3.1022185600000003
Dynatrace,415fce77623945398dea95213d15c68d,True,19776,0,0,19776.0,10,19776.0,10,2:10-24,1977.6,0.025659177,0.508773664,0.023875238,0.441691909,0.25659177,0.23875238,5.08773664,4.41691909
Staples - US Retail,357219fd0e1c4ca696964c4355f2eab8,True,58776,19776,15,0.0,0,19776.0,15,2:10-24,1318.4,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
PTC,90754d5c4f73412e98cb987571037d93,True,19669,19669,10,0.0,0,19669.0,10,2:10-24,1966.9,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
VoucherCodes,c2ee4577b56c434eb038bb2a44ca9ff8,True,45728,0,0,19664.09,15,19664.09,15,2:10-24,1310.939333,0.059323449,0.001632041,0.939044509,0.0,0.889851735,14.085667635,0.024480615,0.0
Pearson Marketing Cloud (PMC),85f738890fbd4e6d8e2950fc4e6e8f2d,True,44729,0,0,19529.98,15,19529.98,15,2:10-24,1301.998667,0.214461531,0.051424007,0.676910737,0.057203724,3.216922965,10.153661055,0.771360105,0.85805586
Boston Scientific,713875bf779d4752a661e1e51c589a99,True,35340,0,0,19440.0,9,19440.0,9,1:1-9,2160.0,0.207214196,0.159216523,0.080453242,0.553116039,1.864927764,0.724079178,1.432948707,4.978044350999999
Scout24,a5a30d9ca5464909a1bbad8232b7e01d,True,19434,0,0,19433.99,10,19433.99,10,2:10-24,1943.399,0.775423777,0.013074777,0.173046637,0.038454808,7.75423777,1.73046637,0.13074776999999999,0.38454808
Liantis IT cvba,3305307534654d2eab9d86e073c574a1,True,26071,0,0,19390.8,10,19390.8,10,2:10-24,1939.08,0.996952198,5.83e-05,0.0,0.0,9.96952198,0.0,0.000583,0.0
MerchantE,b60aa7756fd84ef9bd85b03ec3fe3a59,True,28800,19200,8,0.0,0,19200.0,8,1:1-9,2400.0,0.0,0.330195024,0.229933052,0.439871925,0.0,1.839464416,2.641560192,3.5189754
TAKEALOT_MASTER,a88e569fe38042ca954be1213a2ece4d,True,19200,0,0,19200.0,11,19200.0,11,2:10-24,1745.454545,0.825296423,0.0,0.174703577,0.0,9.078260653,1.921739347,0.0,0.0
Adevinta,0770f2b36ab84bad9515221e1d73a20e,True,19200,0,0,19200.0,11,19200.0,11,2:10-24,1745.454545,0.953521795,0.000735211,0.04002512,0.005717874,10.488739745,0.44027631999999994,0.008087321,0.062896614
plusgradeteam,0ce651962cb040ecad8f83dd413f174b,True,19200,19200,10,0.0,0,19200.0,10,2:10-24,1920.0,0.001257568,0.202167701,0.72332648,0.073248251,0.012575679999999999,7.2332648,2.02167701,0.73248251
Advisor Group,7c57e3ebb90045d3acb19d502ae3e57a,True,28800,19200,8,0.0,0,19200.0,8,1:1-9,2400.0,0.98115462,0.0,0.01884538,0.0,7.84923696,0.15076304,0.0,0.0
Roku,3e35ec10504e467da3c023cc52946a2c,True,19200,19200,10,0.0,0,19200.0,10,2:10-24,1920.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Elementum,277c1ac620da4a289625c190303403e8,True,24000,19200,8,0.0,0,19200.0,8,1:1-9,2400.0,0.0260308,0.0,0.9739692,0.0,0.2082464,7.7917536,0.0,0.0
Vestmark,a51ed066c2134021b3fb0e7ccad839e6,True,19158,19158,10,0.0,0,19158.0,10,2:10-24,1915.8,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Nitro,fcd4367bfd7349ae93ed5b11057f4fdb,True,19104,0,0,19104.0,8,19104.0,8,1:1-9,2388.0,0.994889816,0.0,0.0,0.0,7.959118528,0.0,0.0,0.0
ARD Online,1715d6fc3941411eb20cdee82ec7aaa7,True,40391,0,0,18900.0,10,18900.0,10,2:10-24,1890.0,0.833439428,0.001333424,0.0,0.0,8.33439428,0.0,0.013334239999999999,0.0
Qurate,63692684cb34455796c64161bae00103,True,160992,18720,10,0.0,0,18720.0,10,2:10-24,1872.0,0.760367862,0.005738713,0.233893425,0.0,7.603678619999999,2.33893425,0.05738713,0.0
Tryg_Admin,209bcc82439f412980a74acc5d003fee,True,59880,0,0,18720.0,15,18720.0,15,2:10-24,1248.0,0.146108343,0.149522506,0.337303536,0.367065613,2.191625145,5.05955304,2.24283759,5.505984195
TransUnion,932b9ab352e84d53bcca3145fecf1dc0,True,18540,18540,10,0.0,0,18540.0,10,2:10-24,1854.0,0.982036743,0.006516283,0.005723487,0.005723487,9.82036743,0.05723487,0.06516283,0.05723487
Post CH AG IT,36dc0fb2ae49468b8fd244be6c515a0b,True,29857,0,0,18285.73,10,18285.73,10,2:10-24,1828.573,0.939138767,0.017688599,0.038375675,0.004796959,9.39138767,0.38375675,0.17688599,0.04796959
Cisco Live Streaming,077055e9e7e849ccae487808c5c595f7,True,41872,18269,10,0.0,0,18269.0,10,2:10-24,1826.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netskope,e55a974a4c7247c79d48205b37821094,True,33660,18240,22,0.0,0,18240.0,22,2:10-24,829.0909091,0.438647659,0.046530722,0.514821609,0.0,9.650248498,11.326075397999999,1.023675884,0.0
UserZoom,bc1e0083dfbb46ab96bce0aecddcda52,True,29998,18011,16,0.0,0,18011.0,16,2:10-24,1125.6875,0.066704415,0.001754381,0.931541204,0.0,1.06727064,14.904659264,0.028070096,0.0
Cardinal Health,b3cf33d788514eeb83e516e654ce700a,True,57756,18000,10,0.0,0,18000.0,10,2:10-24,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allego,84aed1896daa47acba2953749378c49c,True,21960,18000,11,0.0,0,18000.0,11,2:10-24,1636.363636,0.269875026,0.396264961,0.031299376,0.302560636,2.968625286,0.34429313599999994,4.358914571000001,3.3281669959999998
PharmaConnect,6f86d05dc90f48c6adb220a9a98d184c,True,18000,18000,10,0.0,0,18000.0,10,2:10-24,1800.0,0.996995141,0.000924505,0.0,0.0,9.96995141,0.0,0.009245050000000001,0.0
EUROPCAR INTERNATIONAL SASU,12736e8d3f154f42914328d15556c53b,True,68999,0,0,17999.96,10,17999.96,10,2:10-24,1799.996,0.897298051,0.01898125,0.078139319,0.00558138,8.972980510000001,0.78139319,0.18981250000000002,0.055813800000000004
World Fuel Services,c82eebd9033c4bf0a5021d5b1a9a723e,True,35880,17880,10,0.0,0,17880.0,10,2:10-24,1788.0,0.974724893,0.000454232,0.008273625,0.01654725,9.74724893,0.08273625,0.00454232,0.1654725
Cmed Technology,055386ca1e434d0db6b8b25508265861,True,17880,0,0,17880.0,10,17880.0,10,2:10-24,1788.0,0.896117075,0.0,0.103882925,0.0,8.96117075,1.03882925,0.0,0.0
brianjohnstonRegal,a109314168dd4454b1ee7e9614c56c1f,True,45552,17520,10,0.0,0,17520.0,10,2:10-24,1752.0,0.586325312,0.200228351,0.166013818,0.047432519,5.86325312,1.6601381800000001,2.00228351,0.47432519
Edelman Financial Engines,af9399117048418ca56ef7ba1db87a02,True,20000,17500,8,0.0,0,17500.0,8,1:1-9,2187.5,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
Maplesoft,74b3bccb4e91417eb7b104a82874f08f,True,17426,17426,10,0.0,0,17426.0,10,2:10-24,1742.6,0.586910642,0.0,0.413089358,0.0,5.86910642,4.13089358,0.0,0.0
noesisbrasil,b374a76d82d5435fa1909364ea199a1f,True,47462,0,0,17395.16,12,17395.16,12,2:10-24,1449.596667,8.75e-06,0.567940009,0.0,0.432051238,0.00010499999999999999,0.0,6.815280108,5.184614856
The Knights of Columbus,fb6045e6a671414e9784664a92703955,True,38069,17304,10,0.0,0,17304.0,10,2:10-24,1730.4,0.085237981,0.0,0.904000112,0.010761906,0.8523798100000001,9.04000112,0.0,0.10761906
"Absa Bank, Ltd.",7e2e07e453a044a8ba696db78cc0f33e,True,92880,0,0,17280.0,32,17280.0,32,3:25-49,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Parliament,ca2c427ff48341c5887b1494c5ac29e1,True,45429,0,0,17213.94,10,17213.94,10,2:10-24,1721.394,0.327224874,0.008553338,0.664221788,0.0,3.27224874,6.64221788,0.08553338,0.0
Mallgroup,694f846ea4cd4621bd5ddc7b274a954c,True,17143,0,0,17142.86,10,17142.86,10,2:10-24,1714.286,0.047392021,0.013853139,0.479808028,0.45894681,0.47392021,4.79808028,0.13853139,4.5894680999999995
Vesta,c1d98716ef1f45149be8715c156df252,True,20517,16917,10,0.0,0,16917.0,10,2:10-24,1691.7,0.367537515,0.014647166,0.536790359,0.08102496,3.67537515,5.367903590000001,0.14647166,0.8102495999999999
Zoro,338f4d3fc10e45448be01529c2943400,True,16884,16884,14,0.0,0,16884.0,14,2:10-24,1206.0,0.299935257,0.266189983,0.28924984,0.14462492,4.199093598,4.0494977599999995,3.726659762,2.0247488799999998
Microsoft Stream,e8b2c92d6508457b8928e00823885fda,True,24000,16800,7,0.0,0,16800.0,7,1:1-9,2400.0,0.13434068,0.033273193,0.651868654,0.180517473,0.9403847599999999,4.563080578,0.232912351,1.263622311
Accenture - Caterpillar,776c800386a44592a8aa1f8abdd3498a,True,46800,16800,10,0.0,0,16800.0,10,2:10-24,1680.0,0.010182893,0.0,0.125976723,0.863840385,0.10182893,1.25976723,0.0,8.63840385
Cargill,8810ae42199b43848f8ccbf17e21ff69,True,43000,16800,10,0.0,0,16800.0,10,2:10-24,1680.0,0.013230141,0.97736713,0.0,0.009402729,0.13230141,0.0,9.7736713,0.09402729
Aunt Bertha,edebc9dae7df4e96a426195221f75b9f,True,17850,16800,8,0.0,0,16800.0,8,1:1-9,2100.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
0,41fef3b9914842948099d8c4e2f81a6f,True,16718,16718,10,0.0,0,16718.0,10,2:10-24,1671.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Associated Press,d2a775e78c8440659f2fbed3bca20a72,True,21984,16704,10,0.0,0,16704.0,10,2:10-24,1670.4,0.891974913,0.000798213,0.107226874,0.0,8.91974913,1.07226874,0.00798213,0.0
VyStar,bd064e75dcfd498e9fb0d7d7c1546976,True,45264,16656,8,0.0,0,16656.0,8,1:1-9,2082.0,0.827601939,0.048874199,0.123523862,0.0,6.620815512,0.988190896,0.390993592,0.0
"Buzzfeed, Inc.",0bee6427dc56464eaf6dbe5ceed33a7c,True,16441,16441,10,0.0,0,16441.0,10,2:10-24,1644.1,0.534026527,0.00040903,0.465564442,0.0,5.34026527,4.65564442,0.0040903,0.0
Citizens Advice,bfbdfc924e034c8a9dc0fa03a60dff04,True,16364,0,0,16363.94,15,16363.94,15,2:10-24,1090.929333,0.758425544,0.005005485,0.236568971,0.0,11.37638316,3.5485345649999998,0.07508227499999999,0.0
Ironclad,b32fa4b333d14773b890799b89f5a09d,True,21600,16310,15,0.0,0,16310.0,15,2:10-24,1087.333333,0.965578999,0.000899747,0.033521254,0.0,14.483684985,0.50281881,0.013496205,0.0
BenefitHub Web Mobile,91ec1ca759234a2a8cd09c567e922918,True,27900,16200,8,0.0,0,16200.0,8,1:1-9,2025.0,0.806296415,0.0,0.193703585,0.0,6.45037132,1.54962868,0.0,0.0
Medtronic,49910be5b8d441b99e4a3bbe4bd7a3e3,True,25040,16040,12,0.0,0,16040.0,12,2:10-24,1336.666667,0.838415294,0.161584706,0.0,0.0,10.060983528000001,0.0,1.939016472,0.0
"ONESTIC, INNOVACION Y DESARROLLO S.L.",9909c9cbfec64406b23fa271fa36ac5c,True,37570,0,0,16024.8,12,16024.8,12,2:10-24,1335.4,7.02e-06,0.0,0.999992982,0.0,8.423999999999999e-05,11.999915783999999,0.0,0.0
Transics International BV,5daf68c1e9af4af191cd916611e25e41,True,18488,0,0,15807.34,8,15807.34,8,1:1-9,1975.9175,0.182378622,0.327459744,0.482620686,0.007540948,1.459028976,3.860965488,2.619677952,0.060327584
ING,94df2e68797c4b8f943dfb65276dd7ae,True,40320,0,0,15600.0,10,15600.0,10,2:10-24,1560.0,0.791076255,0.021909105,0.18701464,0.0,7.91076255,1.8701464,0.21909105,0.0
FHLB SF,ade2bf7a818e43b081200901a55b0b55,True,15332,15332,10,0.0,0,15332.0,10,2:10-24,1533.2,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Status,52681fddcbcc444cb12f274a929e5672,True,15168,0,0,15168.0,8,15168.0,8,1:1-9,1896.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0
Home Services,ff0282d3de90487588148c219408674c,True,15156,15156,12,0.0,0,15156.0,12,2:10-24,1263.0,0.551176815,0.195897698,0.015807843,0.237117645,6.6141217800000005,0.18969411599999997,2.350772376,2.84541174
NebulaPlatform,7823dc48f32445fb9c444816d003af8e,True,37542,0,0,15016.88,8,15016.88,8,1:1-9,1877.11,0.992298085,0.001264868,0.0,0.0,7.93838468,0.0,0.010118944,0.0
Metrolinx,3e0e9115e77d4ffa9d47a325a8e5bfde,True,61620,15000,10,0.0,0,15000.0,10,2:10-24,1500.0,0.264230159,0.226560333,0.313359697,0.195849811,2.64230159,3.13359697,2.2656033300000002,1.95849811
HP Inc - ePrint Center,284d390e9cf7446591c43d5c3c3a6673,True,14861,14861,18,0.0,0,14861.0,18,2:10-24,825.6111111,0.492605355,0.120372608,0.173492636,0.213529398,8.86689639,3.122867448,2.166706944,3.843529164
De Beers,ec6367b3251a420f9561b076b90ae00c,True,29700,0,0,14700.0,7,14700.0,7,1:1-9,2100.0,0.611729355,0.101994364,0.249166393,0.037109888,4.282105485000001,1.744164751,0.713960548,0.259769216
Iron Mountain,112664032c0f41d68762f5455f5b03ef,True,32640,14640,10,0.0,0,14640.0,10,2:10-24,1464.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
"Cardinal Health, Inc.(e-Commerce)",a016ae2debf74bb8a31ed44a5ef8f85f,True,14509,14509,10,0.0,0,14509.0,10,2:10-24,1450.9,0.111636696,0.61130973,0.0,0.277053574,1.11636696,0.0,6.1130973,2.77053574
Smiles,5acebf127280496cadb6fca53bf5f253,True,83040,14400,6,0.0,0,14400.0,6,1:1-9,2400.0,0.16705649,0.458943576,0.119361681,0.254638253,1.00233894,0.716170086,2.753661456,1.5278295179999999
Plexus,61452b672b4a4843a818ea127372f532,True,23760,14400,20,0.0,0,14400.0,20,2:10-24,720.0,0.171242778,0.058082956,0.609637852,0.161036414,3.42485556,12.19275704,1.16165912,3.22072828
Mozilla,be60fbb0d0604172941996bc87e9a0d0,True,14400,14400,10,0.0,0,14400.0,10,2:10-24,1440.0,0.931946807,0.0,0.068053193,0.0,9.31946807,0.68053193,0.0,0.0
Pluralsight,ccb2ae1d49ee4422b0a935d9bbd8e3e8,True,14400,14400,10,0.0,0,14400.0,10,2:10-24,1440.0,0.920182744,0.0,0.079817256,0.0,9.20182744,0.79817256,0.0,0.0
Central1 Credit Union,981c99cd63634b52a48e63a4667e3bc7,True,19080,14304,8,0.0,0,14304.0,8,1:1-9,1788.0,0.999923923,0.0,0.0,0.0,7.999391384,0.0,0.0,0.0
UncommonGoods,5e58eb357a2248b5bad8c9269677156d,True,16692,14304,8,0.0,0,14304.0,8,1:1-9,1788.0,0.663573051,0.06900323,0.073772061,0.193651659,5.308584408,0.590176488,0.55202584,1.549213272
Kingland,eba446ccadba44618ace9bc89afa0fe0,True,28704,14304,8,0.0,0,14304.0,8,1:1-9,1788.0,0.985840949,0.002580119,0.0,0.0,7.886727592,0.0,0.020640952,0.0
felipebellato,380f232a2e404c52b04f1f2202455ced,True,14304,14304,10,0.0,0,14304.0,10,2:10-24,1430.4,0.0,0.88591111,0.0,0.11408889,0.0,0.0,8.8591111,1.1408889
HP Inc - Software Platforms,0fd4a3bc1cf14b1e8ed760d4fefaf93e,True,18946,14146,10,0.0,0,14146.0,10,2:10-24,1414.6,0.804882085,0.012878455,0.169222355,0.013017104,8.04882085,1.69222355,0.12878455,0.13017104
MercadoLibre,37621b7008e84fe4bdc5de810ed88a9e,True,57146,14074,10,0.0,0,14074.0,10,2:10-24,1407.4,0.581057409,0.092887817,0.20960664,0.116448133,5.81057409,2.0960664,0.92887817,1.1644813299999999
Joyn GmbH,409e66c58afd4dd8b60ff0f97611d274,True,16697,0,0,13887.88,8,13887.88,8,1:1-9,1735.985,0.601666873,0.0,0.398333127,0.0,4.813334984,3.186665016,0.0,0.0
TechSmith Corporation,421288912f48470687ebe8dbe3ef80bf,True,13596,13596,10,0.0,0,13596.0,10,2:10-24,1359.6,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Rakuten,ea05fbc5f2e8423d9ad8e1e1336fb5dc,True,13533,13533,8,0.0,0,13533.0,8,1:1-9,1691.625,0.939722471,0.017864172,0.021206678,0.021206678,7.517779768,0.169653424,0.142913376,0.169653424
First Citizens,55a421f682f94a158dd1697efff215f2,True,20160,13440,8,0.0,0,13440.0,8,1:1-9,1680.0,0.078773176,0.0,0.921226824,0.0,0.630185408,7.369814592,0.0,0.0
Wipro MIB,d67f7ddc06aa4bca963326950c6b16b9,True,13440,0,0,13440.0,8,13440.0,8,1:1-9,1680.0,0.599920982,0.233063525,0.068771085,0.098244408,4.799367856,0.55016868,1.8645082,0.785955264
Bealls,b5996941928a4da79316a5cbfbe9e1a3,True,21204,13392,4,0.0,0,13392.0,4,1:1-9,3348.0,0.696610169,0.0,0.262937853,0.040451977,2.786440676,1.051751412,0.0,0.161807908
Bottomline,d92c1d5709be47ae935f2bae1408e1f8,True,20976,13248,6,0.0,0,13248.0,6,1:1-9,2208.0,0.759242069,0.011650315,0.163648297,0.065459319,4.555452414,0.981889782,0.06990189,0.392755914
Thomson Reuters,4afaa881435b49638a2f5a86eeaab888,True,12982,12982,10,0.0,0,12982.0,10,2:10-24,1298.2,0.412215762,0.17621172,0.388054061,0.023518428,4.122157619999999,3.88054061,1.7621171999999998,0.23518428000000002
Consumer Financial Protection Bureau,9ce7053a518e4022bbe058074845b7a6,True,12978,12978,15,0.0,0,12978.0,15,2:10-24,865.2,0.920015468,0.023068863,0.034149386,0.022766257,13.80023202,0.51224079,0.346032945,0.341493855
ThomasArts,1703bbd01a7b4d5390bd12b989f9838d,True,40800,12960,16,0.0,0,12960.0,16,2:10-24,810.0,0.428787183,0.107973131,0.394246541,0.068993145,6.860594928,6.307944656,1.727570096,1.10389032
California Coast Credit Union,70d1e1dff0d049ea92722c0111f54ee3,True,20160,12960,6,0.0,0,12960.0,6,1:1-9,2160.0,0.998512575,0.000566917,0.000920509,0.0,5.99107545,0.005523054,0.003401502,0.0
Banca Mediolanum,bb467e7550fe4cc7bc34ad48af4886f4,True,44544,0,0,12767.96,7,12767.96,7,1:1-9,1823.994286,0.767442895,0.007757895,0.224799209,0.0,5.372100264999999,1.573594463,0.054305265,0.0
BlaBlaCar,295edaed84d74bcc970f7d625c2f0068,True,12760,0,0,12760.43,8,12760.43,8,1:1-9,1595.05375,0.034185096,0.473556775,0.0,0.492258129,0.273480768,0.0,3.7884542,3.938065032
MorgenFund GmbH,3594ba98391f4dbea4fce865ad67dc75,True,63000,0,0,12600.02,6,12600.02,6,1:1-9,2100.003333,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
Deloitte,168766629ebb4b398a52aea37c2089a9,True,24240,12480,8,0.0,0,12480.0,8,1:1-9,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanguard Charitable,75f05ef5439f40b1b8610c427989fcd5,True,20580,12480,8,0.0,0,12480.0,8,1:1-9,1560.0,0.530490905,0.00118126,0.400030025,0.068297809,4.24392724,3.2002402,0.00945008,0.546382472
THG,df05ea303cb745838de7f7c33e729a8f,True,12240,0,0,12240.0,6,12240.0,6,1:1-9,2040.0,0.697315471,0.000880559,0.274367246,0.027436725,4.183892826,1.6462034760000002,0.0052833540000000005,0.16462035
SG Sauce Labs,4a31560b432e4616bed0ec353e1cac6e,True,26721,0,0,12146.25,7,12146.25,7,1:1-9,1735.178571,0.732995158,0.09661056,0.170394282,0.0,5.130966106000001,1.1927599740000001,0.67627392,0.0
AS Adventure Group,671d56de9f784bec8e0024128806f822,True,22149,0,0,12072.26,6,12072.26,6,1:1-9,2012.043333,0.091353944,0.170467018,0.467859953,0.270319084,0.548123664,2.807159718,1.022802108,1.6219145039999998
Lampenwelt GmbH,84177ff45b5e44cabdd0a3bc9686083b,True,12000,0,0,12000.11,5,12000.11,5,1:1-9,2400.022,0.763763487,0.097572571,0.086664964,0.051998978,3.8188174349999997,0.43332482,0.487862855,0.25999489
Microsoft,380137df3bb34d89b232500d91799680,True,93000,12000,10,0.0,0,12000.0,10,2:10-24,1200.0,0.431417584,0.047594617,0.520987799,0.0,4.31417584,5.209877990000001,0.47594617,0.0
Gemini,a8be49407cbd449291966160a91fc7f5,True,36000,12000,6,0.0,0,12000.0,6,1:1-9,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMS Business Solutions,754e668ef5a54391acaec799861683bd,True,12000,12000,5,0.0,0,12000.0,5,1:1-9,2400.0,0.034171114,0.958579864,0.0,0.007249022,0.17085557,0.0,4.79289932,0.03624511
AJ Digital,3fa4177629ac43a6b4bc0148ad4a27f1,True,40800,12000,5,0.0,0,12000.0,5,1:1-9,2400.0,0.964732895,0.029320427,0.004625194,0.001321484,4.823664475,0.02312597,0.146602135,0.006607419999999999
White Cap,9115963587c445e7a99a2cbadf8db582,True,12000,12000,5,0.0,0,12000.0,5,1:1-9,2400.0,0.149374759,0.167344781,0.283960711,0.39931975,0.746873795,1.4198035549999999,0.8367239049999999,1.99659875
